"","year","stateuni","ipop","imale","pcr_prop","pcr_order","pcr_econ","pmurder","pcr_womtot","pwomgirl","prape2","pkidmen","majstate","elec_womres","elec_scres","chargesheet_rate","wwinner","wwinclose5","murder_m","murder_f","postwres","postscres","plit","pwlit","prural","pfarm","pfemale","womancm","ppol_strength","parrest_womcrime","parrest_nonwomen","parrest_rape","parrest_womgirl","parrest_kidmen","charge_womcrime","pcgsdp","psuic_m","psuic_f","pmurder_love","sh_murder_lovedowry","stateid","yearofres","pscmurder","pscrape","pscpcr","pscpoa","psctot","pstmurder","pstrape","pstpcr","pstpoa","psttot","lpcr_womtot","lprape2","lpwomgirl","lpkidmen","lpcr_prop","lpcr_order","lpcr_econ","lpmurder","lpmurder_love","lpsuic_f","lpsuic_m","lpsctot","lpscmurder","lpscrape","lpscpoa","lpscpcr","lpsttot","lpstmurder","lpstrape","lpstpoa","lpstpcr","lparrest_womcrime","lparrest_rape","lparrest_womgirl","lparrest_nonwomen","lparrest_kidmen","lpmurder_m","lpmurder_f"
"112",2004,"HARYANA",22548838.7999997,12124896.6999999,0.43394697,0.035212457,0.07339624,0.03250722,0.38219705,0.028012434,0.037030138,0.010804215,1,1995,1995,78,0.044444446,0,583,159,1,1,0.5981273,0.5034409,0.70138276,0.12702975,0.8597139,0,1.7041233,0.6341171,0.00347162,0.025411509,0.0139696775,0.009889645,93.9,3.3560958,0.11991855,0.06024592,0.0053722477,0.092769444,"HARYANA",NA,0.0032234571,0.007598149,0,0.007137655,0.049963586,NA,NA,NA,NA,NA,-0.96181893,-3.2960231,-3.5751069,-4.5278187,-0.83483297,-3.3463554,-2.6118824,-3.4262931,-5.226509,-2.8093204,-2.1209426,-2.996461,-5.737301,-4.8798504,-4.942371,NA,NA,NA,NA,NA,NA,-0.4555216,-3.672553,-4.2708664,-5.663134,-4.616267,-3.034829,-4.182956
"113",2005,"HARYANA",23016930.3999996,12378544.5999999,0.5538097,0.04422831,0.078072965,0.034061883,0.35879505,0.032335732,0.043333642,0.011956171,1,1995,1995,76.8,0.12222222,0.044444446,669,143,1,1,0.60614264,0.5131695,0.6985033,0.12490777,0.8594214,0,1.5762745,0.5898451,0.0034815676,0.027240818,0.011904281,0.011165694,94.85,3.5888314,0.1426662,0.05169957,0.0052639563,0.0867347,"HARYANA",NA,0.002258774,0.007905709,0,0.01648905,0.06505269,NA,NA,NA,NA,NA,-1.0250039,-3.138826,-3.4315825,-4.426508,-0.59093416,-3.11839,-2.5501115,-3.3795764,-5.2468724,-2.9623058,-1.9472476,-2.7325578,-6.092933,-4.8401704,-4.1050587,NA,NA,NA,NA,NA,NA,-0.5278953,-3.6030388,-4.430857,-5.6602726,-4.4949093,-2.9179358,-4.3093796
"114",2006,"HARYANA",23485021.9999995,12632192.4999999,0.64964813,0.055269267,0.09405995,0.03717263,0.38570586,0.039713144,0.056022257,0.016149215,1,1995,1995,77,0.12222222,0.044444446,743,156,1,1,0.61383843,0.52251375,0.6957387,0.12287038,0.8591406,0,1.4681698,0.6318168,0.003720414,0.032872014,0.016819231,0.01541408,96.03333,3.919652,0.13980155,0.05067803,0.0068184985,0.106529206,"HARYANA",NA,0.0015516941,0.006871788,0,0.01906367,0.06273278,NA,NA,NA,NA,NA,-0.95268023,-2.8820062,-3.226073,-4.1258836,-0.4313244,-2.8955383,-2.363823,-3.2921824,-4.988116,-2.9822628,-1.9675314,-2.768871,-6.468408,-4.980331,-3.959971,NA,NA,NA,NA,NA,NA,-0.4591558,-3.4151337,-4.0852323,-5.59392,-4.172474,-2.8333077,-4.2423253
"115",2007,"HARYANA",23953113.5999994,12885840.3999999,0.67569506,0.054898918,0.08312072,0.038032632,0.36964843,0.050057497,0.04409397,0.019168327,1,1995,1995,74.4,0.12222222,0.044444446,775,167,1,1,0.62123346,0.5314958,0.6930821,0.12091261,0.85887086,0,1.7996408,0.6389108,0.0036977655,0.025341174,0.02045663,0.015446844,95.833336,4.238542,0.14372365,0.052497122,0.0043371115,0.06915478,"HARYANA",NA,0.002176176,0.00456997,0,0.016321322,0.0493992,NA,NA,NA,NA,NA,-0.9952029,-3.1214323,-2.994583,-3.954496,-0.3920134,-2.9022617,-2.4874613,-3.2693107,-5.4405465,-2.946997,-1.939863,-3.007821,-6.130186,-5.3882484,-4.115283,NA,NA,NA,NA,NA,NA,-0.44799048,-3.6753247,-3.8894482,-5.6000266,-4.1703506,-2.8110213,-4.1937537
"116",1985,"HIMACHAL PRADESH",4636841.60000002,2348945.40000001,0.2626788,0.051112376,0.04572078,0.01595914,0.015297897,NA,0.015297897,NA,1,1995,1995,NA,0.04411765,0,NA,NA,0,0,0.4738432,0.3694935,0.9190697,0.23691821,0.97400993,0,1.7725427,0.018794559,0.002569637,0.009273554,0,0,NA,1.3109659,0.025543379,0.013112483,0.003933745,0.12162162,"HIMACHAL PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.18004,-4.18004,NA,NA,-1.3368232,-2.9737287,-3.0852025,-4.1377234,-5.538163,-4.334191,-3.6673772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1986,"HIMACHAL PRADESH",4725847.5,2393699,0.28777906,0.06390388,0.042532053,0.012484533,0.022297036,NA,0.022297036,NA,1,1995,1995,NA,0.04411765,0,NA,NA,0,0,0.4849602,0.38192338,0.91798645,0.23546888,0.97428644,0,1.8559633,0.024440981,0.0027857437,0.012061329,0,0,NA,1.3762745,0.02297699,0.018437933,0.0060030483,0.23728813,"HIMACHAL PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8033016,-3.8033016,NA,NA,-1.2455622,-2.750375,-3.1574974,-4.3832645,-5.115488,-3.9933453,-3.773262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1987,"HIMACHAL PRADESH",4814853.40000001,2438452.60000001,0.32482818,0.05794569,0.047145776,0.017446013,0.010520111,NA,0.010520111,NA,1,1995,1995,NA,0.04411765,0,NA,NA,0,0,0.49566624,0.3938903,0.91694325,0.23407313,0.9745528,0,2.1635134,0.017252982,0.0029172227,0.008515316,0,0,NA,1.3630317,0.031577405,0.015990568,0.0050496534,0.14285715,"HIMACHAL PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.5544667,-4.5544667,NA,NA,-1.1244589,-2.848249,-3.0545108,-4.048644,-5.2884355,-4.135756,-3.4553134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",1988,"HIMACHAL PRADESH",4903859.30000001,2483206.2,0.31668934,0.0668861,0.039152835,0.018760733,0.021068694,0.033462044,0.018590024,0.004832462,1,1995,1995,NA,0.04411765,0,NA,NA,0,0,0.5059836,0.40541968,0.91593796,0.23272805,0.9748095,0,2.2445586,0.05039962,0.002979694,0.009788209,0.014070551,0.0022431312,NA,1.5045705,0.029800184,0.019003136,0.006196675,0.16304348,"HIMACHAL PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.859967,-3.9851303,-3.3973434,-5.3323994,-1.149834,-2.7047641,-3.2402825,-3.9759893,-5.0837426,-3.9631512,-3.5132408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9877717,-4.626577,-4.2636714,-5.8159347,-6.0998826,NA,NA
"120",1989,"HIMACHAL PRADESH",4992865.20000002,2527959.8,0.342689,0.0733046,0.042660877,0.021030009,0.02637018,0.043409374,0.024341704,0.007911518,1,1995,1995,NA,0.04411765,0,NA,NA,0,0,0.51593316,0.41653508,0.9149685,0.23143092,0.9750572,0,2.2598248,0.07180803,0.002857878,0.015622293,0.018226007,0.0018025722,NA,1.6267753,0.02413013,0.01987906,0.006085426,0.16190477,"HIMACHAL PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6355214,-3.7155643,-3.13708,-4.8394356,-1.0709319,-2.613132,-3.154473,-3.861805,-5.1018586,-3.9180884,-3.724294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.633759,-4.159056,-4.0049057,-5.857676,-6.3185406,NA,NA
"121",1990,"HIMACHAL PRADESH",5081871.10000002,2572713.40000001,0.3892267,0.11196663,0.045062143,0.01889068,0.026702188,0.045035034,0.025108028,0.009717367,1,1995,1995,NA,0.05882353,0.029411765,NA,NA,0,0,0.52553415,0.42725843,0.91403294,0.23017924,0.97529626,0,2.2613719,0.079708025,0.0031748149,0.013774454,0.022826238,0.014758344,NA,1.6598948,0.028763406,0.023912407,0.007572262,0.22916667,"HIMACHAL PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6230097,-3.6845677,-3.1003146,-4.6338406,-0.9435933,-2.1895545,-3.0997128,-3.9690866,-4.8832636,-3.733358,-3.5486512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.529385,-4.28494,-3.7798445,-5.752506,-4.2159467,NA,NA
"122",1991,"HIMACHAL PRADESH",5170877,2617467,0.41656378,0.10655832,0.05124856,0.019919252,0.036421884,0.05874497,0.035638615,0.00916917,1,1995,1995,73.7,0.05882353,0.029411765,NA,NA,0,0,0.53480464,0.4376101,0.9131296,0.22897063,0.9755271,0,2.1671371,0.11357361,0.0035976488,0.02456063,0.030749137,0.0021272986,93.5,1.6370851,0.031710047,0.02976412,0.002741432,0.067961164,"HIMACHAL PRADESH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.3125856,-3.3343256,-2.8345497,-4.6919084,-0.8757157,-2.2390628,-2.9710677,-3.9160686,-5.899275,-3.5144517,-3.4511218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1753042,-3.7066104,-3.4818933,-5.627475,-6.152902,NA,NA
"123",1992,"HIMACHAL PRADESH",5261579.29999998,2664514.3,0.38486543,0.10833249,0.051505446,0.024897467,0.033884402,0.057757508,0.031959154,0.0060048467,1,1995,1995,76.8,0.05882353,0.029411765,NA,NA,0,0,0.5498406,0.4551221,0.911845,0.22390789,0.9746861,0,2.1584773,0.10242331,0.0033959385,0.02356707,0.025847754,0.0026607981,89.899994,1.699241,0.02702181,0.024643203,0.0050056507,0.10687023,"HIMACHAL PRADESH",NA,0.00075217185,0.0030086874,0.015795609,0,0.03986511,0,0,0,0,0,-3.3848004,-3.4432967,-2.851502,-5.115188,-0.9548615,-2.2225502,-2.9660678,-3.692989,-5.297188,-3.7032542,-3.611111,-3.2222538,-7.192546,-5.8062515,NA,-4.148023,NA,NA,NA,NA,NA,-2.278641,-3.747905,-3.6555316,-5.685175,-5.929129,NA,NA
"124",1993,"HIMACHAL PRADESH",5352281.59999999,2711561.59999999,0.4256129,0.12667495,0.06165595,0.023541363,0.039004512,0.06324033,0.03786846,0.00958857,1,1995,1995,79.52,0.04411765,0,NA,NA,0,0,0.56436706,0.4720551,0.91060394,0.21901673,0.9738743,0,2.2911725,0.121179074,0.0039431783,0.02653074,0.031388484,0.0067261034,87.8,1.7414502,0.041673403,0.021585023,0.0034081615,0.07936508,"HIMACHAL PRADESH",NA,0.0014829416,0.0044488246,0.014087945,0,0.04893707,0,0.00447234,0.00894468,0,0.0223617,-3.244078,-3.2736368,-2.760813,-4.6471834,-0.85422504,-2.0661309,-2.7861855,-3.7489963,-5.6815825,-3.8357556,-3.1778922,-3.01722,-6.5137277,-5.4151154,NA,-4.262436,-3.8004057,NA,-5.4098434,NA,-4.7166963,-2.1104858,-3.6294513,-3.4613142,-5.535768,-5.0017595,NA,NA
"125",1994,"HIMACHAL PRADESH",5442983.90000001,2758608.89999999,0.3922481,0.12787104,0.05805639,0.019107167,0.041722935,0.06146682,0.04097788,0.015587566,1,1995,1995,78.26,0.04411765,0,NA,NA,0,0,0.5784093,0.48843738,0.9094042,0.21428858,0.9730901,0,2.182994,0.13671711,0.004045575,0.035825938,0.029579364,0.0069814646,88.8,1.8775804,0.06742529,0.032037254,0.0048428406,0.125,"HIMACHAL PRADESH",NA,0.00073106994,0.0014621399,0.015352469,0.008772839,0.059947733,0,0.0044204677,0,0,0.0044204677,-3.1767044,-3.194723,-2.7892578,-4.1612816,-0.93586075,-2.0567331,-2.8463404,-3.957692,-5.3302536,-3.4408557,-2.6967351,-2.8142822,-7.2210016,-6.5278544,-4.736095,-4.176479,-5.4215097,NA,-5.4215097,NA,NA,-1.9898413,-3.3290832,-3.5206783,-5.510132,-4.9644966,NA,NA
"126",1995,"HIMACHAL PRADESH",5533686.19999999,2805656.19999999,0.35871208,0.13155788,0.04915349,0.022950344,0.2422994,0.04582061,0.042521525,0.013187646,1,1995,1995,80.56,0.04411765,0,NA,NA,1,1,0.59199125,0.50429535,0.9082438,0.20971544,0.97233224,0,2.100589,0.42448214,0.003975469,0.03433516,0.017529003,0.011204105,95.73334,1.961098,0.050255623,0.037389617,0.0036656489,0.07874016,"HIMACHAL PRADESH",1,0,0.0057676546,0.007930526,0.016582007,0.05911846,0,0,0,0,0.021848926,-1.4175812,-3.157745,-3.0830214,-4.328475,-1.0252352,-2.0283084,-3.0128074,-3.7744224,-5.60875,-3.2863622,-2.9906328,-2.828212,NA,-5.15549,-4.099437,-4.837036,-3.8236034,NA,NA,NA,NA,-0.8568854,-3.3715854,-4.0438986,-5.5276127,-4.491475,NA,NA
"127",1996,"HIMACHAL PRADESH",5624388.5,2852703.5,0.31736782,0.11859067,0.04658284,0.021869045,0.24461654,0.04509892,0.047624458,0.011217429,1,1995,1995,83.11,0.04411765,0,NA,NA,1,1,0.60513514,0.51965374,0.9071208,0.20528978,0.9715994,0,0.3395925,0.42789856,0.0038624643,0.035381623,0.022935826,0.006400696,96.35,2.0635052,0.045220263,0.029584892,0.005772662,0.1300813,"HIMACHAL PRADESH",NA,0,0.007822317,0.005688958,0.017066874,0.0469339,0,0.0043202518,0,0,0.012960755,-1.4080634,-3.0444088,-3.098897,-4.4902864,-1.1476939,-2.1320775,-3.066523,-3.822683,-5.154622,-3.5204914,-3.09621,-3.059015,NA,-4.8507743,-4.070616,-5.169228,-4.3458295,NA,-5.444442,NA,NA,-0.84886914,-3.3415627,-3.7750552,-5.55645,-5.0513487,NA,NA
"128",1997,"HIMACHAL PRADESH",5715090.79999998,2899750.8,0.25546402,0.118633285,0.041994084,0.020472115,0.23798192,0.046175595,0.045820396,0.0041382867,1,1995,1995,85.38,0.04411765,0,NA,NA,1,1,0.6178618,0.5345359,0.9060335,0.20100461,0.97089034,0,2.045637,0.4425753,0.0037703689,0.03796965,0.018897338,0.005599211,94.76667,2.1602886,0.07000601,0.040492445,0.003196772,0.08547009,"HIMACHAL PRADESH",NA,0.0007015474,0.0021046423,0.011224759,0.019643327,0.04279439,0,0,0,0.0042718286,0.0042718286,-1.4355606,-3.083026,-3.0753038,-5.4874735,-1.3646737,-2.1317182,-3.1702266,-3.8886917,-5.7456136,-3.2066398,-2.6591742,-3.151348,-7.2622223,-6.1636095,-3.9300175,-4.4896336,-5.4557133,NA,NA,-5.4557133,NA,-0.81514466,-3.2709682,-3.9687343,-5.5805826,-5.1851296,NA,NA
"129",1998,"HIMACHAL PRADESH",5805793.09999999,2946798.09999999,0.27369216,0.12229165,0.040821295,0.023597121,0.23189966,0.040223926,0.04477098,0.012895352,1,1995,1995,85.04,0.0882353,0.014705882,NA,NA,1,1,0.6301908,0.5489635,0.9049802,0.19685332,0.9702039,0,2.0114393,0.40503743,0.0035641987,0.03617077,0.017913142,0.005167253,95.36667,2.2798846,0.04716984,0.03672619,0.0045470526,0.10218978,"HIMACHAL PRADESH",NA,0.0006922294,0.0048456057,0.0013844589,0.013152359,0.040841535,0,0,0,0.0042244787,0.0042244787,-1.4614505,-3.1061952,-3.2132933,-4.3508883,-1.2957513,-2.1013465,-3.1985514,-3.7466307,-5.393276,-3.304265,-3.0540006,-3.1980557,-7.2755933,-5.329683,-4.3311543,-6.582446,-5.4668593,NA,NA,-5.4668593,NA,-0.9037758,-3.319504,-4.0222206,-5.636816,-5.265414,NA,NA
"130",1999,"HIMACHAL PRADESH",5896495.40000001,2993845.39999999,0.27796173,0.13431707,0.03680152,0.02255577,0.23943637,0.030661637,0.03755189,0.012358688,1,1995,1995,81.1,0.0882353,0.014705882,96,37,1,1,0.6421405,0.56295717,0.9039592,0.19282976,0.96953905,0,2.026797,0.3806866,0.0033440203,0.025269248,0.010853905,0.0069532827,92.45,2.3933656,0.06747176,0.042719584,0.0020670767,0.075187966,"HIMACHAL PRADESH",NA,0.0013663113,0.0027326227,0.004098934,0.014346269,0.036890406,0,0,0,0,0.07938518,-1.4294676,-3.2820315,-3.484743,-4.393396,-1.2802719,-2.0075521,-3.302216,-3.7917643,-6.1816196,-3.1530979,-2.696046,-3.2998037,-6.5956407,-5.9024935,-4.2442656,-5.4970284,-2.5334437,NA,NA,NA,NA,-0.96577877,-3.678167,-4.5232306,-5.7005816,-4.9685416,-3.4399657,-4.3624616
"131",2000,"HIMACHAL PRADESH",5987197.69999999,3040892.69999999,0.25671443,0.12326301,0.034406748,0.020543834,0.2535379,0.032243777,0.043783654,0.004932762,1,1995,1995,83.6,0.0882353,0.014705882,NA,NA,1,1,0.6537282,0.5765361,0.90296924,0.1889281,0.9688948,0,1.9984307,0.41034448,0.0034729103,0.028059872,0.014363982,0.0011691613,97.51666,2.5060506,0.07859534,0.040050164,NA,0,"HIMACHAL PRADESH",NA,0,0.0040459004,0.0067431675,0.0107890675,0.03506447,0,0.00413286,0.00413286,0,0.045461457,-1.372242,-3.1284947,-3.4344301,-5.3118563,-1.3597909,-2.0934348,-3.3695025,-3.8851945,NA,-3.2176225,-2.543443,-3.3505669,NA,-5.5100513,-4.529222,-4.9992256,-3.0908904,NA,-5.4887857,NA,-5.4887857,-0.8907583,-3.5734148,-4.2430315,-5.662762,-6.7514687,NA,NA
"132",2001,"HIMACHAL PRADESH",6077900,3087940,0.24284704,0.12537225,0.035703123,0.019579131,0.26254532,0.035117526,0.041472126,0.00680065,1,1995,1995,84.3,0.0882353,0.014705882,83,39,1,1,0.66497,0.5897186,0.9020088,0.18514289,0.9682701,0,1.9957551,0.458869,0.0034145017,0.025008637,0.012175258,0.0055940375,96.21667,2.5972917,0.057319768,0.043478843,0.003678979,0.10084034,"HIMACHAL PRADESH",NA,0.0006657036,0.004659925,0.0026628145,0.027293848,0.0732274,0,0,0,0.008177049,0.016354099,-1.3373315,-3.1827338,-3.349055,-4.990737,-1.4153235,-2.076468,-3.3325171,-3.933291,-5.60512,-3.1354809,-2.8591096,-2.6141856,-7.314666,-5.368756,-3.601094,-5.9283714,-4.1132765,NA,NA,-4.8064237,NA,-0.7789905,-3.688534,-4.4083495,-5.6797237,-5.1860538,-3.6164188,-4.3394537
"133",2002,"HIMACHAL PRADESH",6168602.30000001,3134987.30000001,0.20960988,0.12823002,0.03436759,0.019939687,0.23799987,0.03823821,0.04516064,0.0070175724,1,1995,1995,87.7,0.0882353,0.014705882,98,34,1,1,0.6758812,0.60252166,0.90107656,0.18146901,0.9676642,0,1.9117783,0.41040146,0.0035812003,0.033070702,0.015562682,0.001783224,97.4,2.6885653,0.06634796,0.041534606,0.002307478,0.05691057,"HIMACHAL PRADESH",NA,0.0013146155,0.007887693,0.0065730773,0.021033848,0.06375885,0,0.0040451307,0,0,0.012135392,-1.4354851,-3.0975294,-3.26392,-4.9593377,-1.5625072,-2.0539296,-3.3706412,-3.915043,-6.0716,-3.1812284,-2.7128422,-2.7526472,-6.634211,-4.8424516,-3.8616223,-5.024773,-4.411629,NA,-5.5102415,NA,NA,-0.8906194,-3.4091074,-4.1628795,-5.632057,-6.3293324,-3.4654129,-4.49115
"134",2003,"HIMACHAL PRADESH",6259304.60000002,3182034.60000002,0.2174363,0.11678614,0.031313382,0.01997027,0.20570181,0.031196482,0.040945385,0.0053424938,1,1995,1995,87.3,0.05882353,0,96,34,1,1,0.6864762,0.61496145,0.90017134,0.17790158,0.96707624,0,1.9396724,0.3165143,0.003631394,0.023325276,0,0,95.316666,2.8637366,0.07542344,0.04744465,0.006824231,0.184,"HIMACHAL PRADESH",NA,0.001947363,0.004543847,0.000649121,0.023368357,0.06945595,0.004002648,0.008005296,0,0.004002648,0.048031777,-1.5813277,-3.195516,-3.46745,-5.232063,-1.5258493,-2.1474109,-3.4637098,-3.9135106,-4.9872756,-3.0481915,-2.5846372,-2.6670625,-6.241279,-5.3939815,-3.7563725,-7.3398914,-3.0358925,-5.520799,-4.827652,-5.520799,NA,-1.1503868,-3.7582178,NA,-5.618139,NA,-3.500928,-4.5054374
"135",2004,"HIMACHAL PRADESH",6350006.90000004,3229081.90000004,0.225984,0.10614162,0.043622,0.017322816,0.2319825,0.031721365,0.049023926,0.0074324533,1,1995,1995,87.1,0.05882353,0,85,25,1,1,0.69676846,0.6270532,0.899292,0.17443608,0.96650535,0,1.8146437,0.38546264,0.0035458228,0.029448787,0.01149605,0.0051968447,94.583336,3.0360913,0.07308579,0.043256406,0.003524596,0.11818182,"HIMACHAL PRADESH",NA,0.0012822715,0.0038468142,0.0012822715,0.025645427,0.057061076,0,0.0039610486,0,0.007922097,0.043571535,-1.4610933,-3.015447,-3.450765,-4.9018993,-1.4872911,-2.242981,-3.1321938,-4.055731,-5.6479893,-3.14061,-2.6161213,-2.8636332,-6.659122,-5.56051,-3.66339,-6.659122,-3.133351,NA,-5.5312467,-4.8380995,NA,-0.953311,-3.5251026,-4.4657516,-5.641985,-5.2597036,-3.637302,-4.8270087
"136",2005,"HIMACHAL PRADESH",6440709.20000005,3276129.20000005,0.22047262,0.10169688,0.038970865,0.017078865,0.2183544,0.032231767,0.044555675,0.0048838123,1,1995,1995,88.4,0.05882353,0,82,36,1,1,0.7067709,0.6388114,0.89843744,0.17106818,0.9659509,0,1.7617625,0.40036908,0.0035463485,0.027326183,0.017855177,0.004347347,95.88333,3.2479901,0.091876715,0.04929564,0.0025279815,0.07272727,"HIMACHAL PRADESH",NA,0,0.0057001,0.0019000334,0.0114002,0.034833945,0,0.003920305,0.00784061,0.00784061,0.039203048,-1.5216358,-3.1110158,-3.4348028,-5.3218293,-1.5119817,-2.2857587,-3.244941,-4.0699134,-5.9803343,-3.0099196,-2.3873076,-3.357163,NA,-5.1672716,-4.4741244,-6.265884,-3.2390008,NA,-5.541586,-4.8484387,-4.8484387,-0.91536844,-3.59991,-4.0254617,-5.6418366,-5.4381895,-3.6876986,-4.476257
"137",2006,"HIMACHAL PRADESH",6531411.50000006,3323176.50000006,0.24527623,0.10426536,0.04133869,0.016994795,0.21288964,0.03397507,0.03522186,0.006319255,1,1995,1995,86.2,0.05882353,0,98,31,1,1,0.7164955,0.6502496,0.8976066,0.16779383,0.96541214,0,1.8484519,0.35876423,0.0037978007,0.02005692,0.011789182,0.008114632,94.76666,3.4996784,0.09057599,0.048624866,0.002181885,0.06306306,"HIMACHAL PRADESH",NA,0,0.0068831434,0,0.022526652,0.05756811,0,0,0.007760782,0.027162736,0.06596664,-1.5469813,-3.3460884,-3.3821282,-5.064154,-1.4053702,-2.260816,-3.1859565,-4.074848,-6.127566,-3.0236201,-2.401566,-2.8547864,NA,-4.9786797,-3.7930562,NA,-2.718606,NA,NA,-3.6059093,-4.858672,-1.0250899,-3.909181,-4.4405727,-5.5733333,-4.8140864,-3.5237088,-4.639489
"138",2007,"HIMACHAL PRADESH",6622113.80000007,3370223.80000007,0.30156535,0.11929726,0.05360826,0.019178167,0.2669217,0.04612702,0.048894644,0.00623104,1,1995,1995,85.8,0.073529415,0.014705882,97,35,1,1,0.7259537,0.66138065,0.8967985,0.16460916,0.96488845,0,1.7874957,0.4538899,0.0034413482,0.029748809,0.016006973,0.0027181653,94.35,3.7584748,0.07655278,0.04428194,0.0030751347,0.07874016,"HIMACHAL PRADESH",NA,0,0.0037098997,0.0024732666,0.050083645,0.05626681,0,0,0,0.007682563,0.007682563,-1.3208,-3.0180874,-3.0763564,-5.078212,-1.1987685,-2.126137,-2.926052,-3.9539828,-5.7844067,-3.1171784,-2.5697749,-2.8776505,NA,-5.5967503,-2.9940608,-6.0022154,-4.868802,NA,NA,-4.868802,NA,-0.7899006,-3.5149662,-4.134731,-5.671892,-5.9077983,-3.5480235,-4.5316434
"139",1985,"JAMMU & KASHMIR",6818651.20000005,3603913.19999999,0.6405959,0.31501833,0.045903508,0.01759879,0.06594627,NA,0.064702004,NA,1,2001,2001,NA,0,0,NA,NA,0,0,0.32834616,0.2202037,0.7783066,0.15960257,0.89201313,0,3.5753405,0.081188574,0.0052407724,0.03622417,0,0,NA,1.3835876,0.005272047,0.0040438753,0.0012442693,0.033333335,"JAMMU & KASHMIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.718915,-2.7379632,NA,NA,-0.44535643,-1.1551244,-3.0812137,-4.039925,-6.6892066,-5.510552,-5.2453365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",1986,"JAMMU & KASHMIR",7026466.75,3713726.5,0.60200953,0.25688586,0.07059024,0.012381757,0.0567506,NA,0.056448735,NA,1,2001,2001,NA,0,0,NA,NA,0,0,0.3414808,0.23328716,0.7759241,0.15455613,0.8920259,0,3.0648406,0.054335684,0.00484269,0.025617426,0,0,NA,1.3601124,0.007001054,0.009659677,0.0024149192,0.09195402,"JAMMU & KASHMIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8690891,-2.8744223,NA,NA,-0.507482,-1.3591235,-2.6508634,-4.391531,-6.0260897,-4.6397953,-4.9616947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1987,"JAMMU & KASHMIR",7234282.30000001,3823539.79999998,0.66862196,0.26208544,0.060821515,0.014099533,0.05013571,NA,0.05013571,NA,1,2001,2001,NA,0.013157895,0,NA,NA,0,0,0.35386083,0.24561875,0.77367854,0.14979963,0.8920379,0,3.4787142,0.044271886,0.004121763,0.020872837,0,0,NA,1.1766282,0.009938435,0.010261695,0.00087957387,0.029411765,"JAMMU & KASHMIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9930217,-2.9930217,NA,NA,-0.40253645,-1.3390847,-2.7998116,-4.261614,-7.036073,-4.579337,-4.611346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1988,"JAMMU & KASHMIR",7442097.85000002,3933353.09999999,0.6327517,0.2656509,0.06530417,0.01518389,0.06070547,0.14877115,0.060135465,0.00050847203,1,2001,2001,NA,0.013157895,0,NA,NA,0,0,0.36554942,0.25726148,0.77155834,0.14530878,0.89204925,0,3.3815734,0.27559713,0.0056931525,0.029427186,0.10050929,0,NA,1.2961707,0.004322012,0.0051300395,0.0011400088,0.03539823,"JAMMU & KASHMIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.8017213,-2.8111556,-1.905346,-7.5841002,-0.4576772,-1.3255723,-2.7286994,-4.1875205,-6.776719,-5.272642,-5.444034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2888151,-3.5258365,-2.2975051,-5.1684914,NA,NA,NA
